code,name,naverlink,fnlink,est_level,price,pegr,cur_per,est_price,est_price1,est_price2,disparity,disparity1,disparity2,rep_roe,is_cheap_comp_per,eps_level,eps,eps_expect,eps_expect_this_year_ratio,eps_list,eps증가율,eps증가율기하평균,EPS최근증가율,EPS증가율_ORG,EPS증가율_AVG,market_cap,trading_cnt,지배주주자본,최대주주지분율,ROE,PER,매출액,영업이익,자기주식수,배당수익률,True
A111770,영원무역,"=HYPERLINK(""https://stock.naver.com/domestic/stock/111770"", ""A111770"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A111770&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""영원무역"")",3,74100,1.73,7.36,118518,106590,102416,59.94,43.85,38.21,13.28,True,2,11109.0,13181.0,18.7,"[11644.0, 9637.0, 11109.0, 13181.0]","[-17.2, 15.3, 18.7]",4.256575193862466,68.9,"[126.3, -23.5, -17.2, 15.3, 68.9]",22.79114711174488,32835.0,79258,"[32467.0, 36867.0, 40923.0, 45983.0]",50.75,"[17.03, 12.32, 12.66, 13.44]","[3.92, 4.4, 7.36, 5.62]",40636.0,5144.0,1751356.0,2.57,True
A005850,에스엘,"=HYPERLINK(""https://stock.naver.com/domestic/stock/005850"", ""A005850"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A005850&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""에스엘"")",2,63900,1.36,6.4,78991,66421,62022,23.62,3.95,-2.94,15.35,True,1,6692.0,8293.0,23.9,"[7223.0, 7930.0, 6692.0, 8293.0]","[9.8, -15.6, 23.9]",4.714148218180969,32.3,"[64.4, 119.6, 9.8, -15.6, 32.3]",34.65043351358115,29681.0,181635,"[19284.0, 22998.0, 25525.0, 27966.0]",62.92,"[18.83, 17.42, 12.81, 14.4]","[4.94, 3.8, 6.4, 7.7]",52399.0,4071.0,393058.0,6.46,True
A383220,F&F,"=HYPERLINK(""https://stock.naver.com/domestic/stock/383220"", ""A383220"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A383220&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""F&F"")",2,70600,1.38,6.58,122904,84089,70503,74.08,19.11,-0.14,26.41,True,2,10404.0,12759.0,22.6,"[11096.0, 9408.0, 10404.0, 12759.0]","[-15.2, 10.6, 22.6]",4.764420841997374,138.0,"[95.7, -3.8, -15.2, 10.6, 138.0]",33.259680228602996,27045.0,108425,"[12905.0, 15622.0, 18787.0, 22661.0]",62.82,"[38.43, 25.27, 23.16, 23.58]","[8.04, 5.77, 6.58, 5.53]",19340.0,4686.0,825501.0,3.94,True
A439260,대한조선,"=HYPERLINK(""https://stock.naver.com/domestic/stock/439260"", ""A439260"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A439260&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""대한조선"")",2,60100,0.3,9.16,103009,63368,49493,71.4,5.44,-17.65,38.68,True,3,7314.0,8010.0,9.5,"[3640.0, 5656.0, 7314.0, 8010.0]","[55.4, 29.3, 9.5]",30.063235310697813,1.3,"[nan, nan, 55.4, 29.3, 1.3]",0.0,22891.0,176117,"[1715.0, 4534.0, 10924.0, 13644.0]",48.18,"[25.0, 55.26, 32.19, 24.94]","[nan, nan, 9.16, 7.5]",12281.0,2941.0,,0.37,True
A009970,영원무역홀딩스,"=HYPERLINK(""https://stock.naver.com/domestic/stock/009970"", ""A009970"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A009970&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""영원무역홀딩스"")",3,172500,0.0,7.06,328536,291889,279062,90.46,69.21,61.78,13.62,True,0,27133.0,,,"[27262.0, 24492.0, 27133.0, nan]","[-10.2, 10.8, nan]",0.0,40.4,"[99.7, -15.7, -10.2, 10.8, 40.4]",18.65273923852675,22345.0,23054,"[23555.0, 27149.0, 30152.0, nan]",48.71,"[16.88, 13.17, 12.83, nan]","[2.86, 3.4, 7.06, nan]",48950.0,7355.0,1348919.0,3.43,True
A007340,DN오토모티브,"=HYPERLINK(""https://stock.naver.com/domestic/stock/007340"", ""A007340"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A007340&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""DN오토모티브"")",3,38000,-1.58,5.07,67158,52023,46726,76.73,36.9,22.96,18.65,True,1,4809.0,4985.0,3.7,"[5499.0, 5383.0, 4809.0, 4985.0]","[-2.1, -10.7, 3.7]",-3.2158361587209416,14.0,"[123.8, 51.9, -2.1, -10.7, 14.0]",27.64134493043462,22234.0,164572,"[11393.0, 17416.0, 20073.0, 22766.0]",52.16,"[27.29, 19.78, 15.02, 13.62]","[2.66, 3.41, 5.07, 7.62]",36757.0,5279.0,6748595.0,4.1,True
A030000,제일기획,"=HYPERLINK(""https://stock.naver.com/domestic/stock/030000"", ""A030000"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A030000&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""제일기획"")",1,18280,1.23,11.64,20740,17959,16985,13.46,-1.76,-7.08,14.39,True,1,1804.0,1952.0,8.2,"[1628.0, 1804.0, 1804.0, 1952.0]","[10.8, 0.0, 8.2]",9.49228283308372,-0.3,"[17.1, -3.3, 10.8, 0.0, -0.3]",5.755891830751025,21030.0,614572,"[12866.0, 14580.0, 15723.0, 16153.0]",28.36,"[14.99, 15.12, 13.7, 14.09]","[11.69, 9.4, 11.64, 9.36]",45469.0,3369.0,13762500.0,5.86,True
A005440,현대지에프홀딩스,"=HYPERLINK(""https://stock.naver.com/domestic/stock/005440"", ""A005440"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A005440&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""현대지에프홀딩스"")",3,12030,-0.07,3.15,52527,38504,33596,336.63,220.07,179.27,21.56,True,0,2643.0,1987.0,-24.8,"[11200.0, 4483.0, 2643.0, 1987.0]","[-60.0, -41.0, -24.8]",-43.803412018040454,-47.4,"[35.3, 1760.9, -60.0, -41.1, -47.4]",25.55568232876848,18755.0,186726,"[27025.0, 33698.0, 40001.0, 42700.0]",77.15,"[49.81, 23.02, 11.18, 7.49]","[0.32, 1.09, 3.15, 6.05]",80916.0,2741.0,3420585.0,3.61,True
A462870,시프트업,"=HYPERLINK(""https://stock.naver.com/domestic/stock/462870"", ""A462870"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A462870&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""시프트업"")",2,30200,4.11,10.89,56999,35145,27496,88.74,16.37,-8.95,38.31,True,0,3261.0,2305.0,-29.3,"[2132.0, 2718.0, 3261.0, 2305.0]","[27.5, 20.0, -29.3]",2.6526774852607904,39.4,"[nan, nan, 27.5, 20.0, 39.4]",0.0,17714.0,239453,"[1811.0, 7644.0, 9212.0, 10593.0]",42.46,"[99.16, 31.3, 22.71, 13.67]","[nan, 23.33, 10.89, 13.1]",2945.0,1814.0,1157955.0,,True
A041510,에스엠,"=HYPERLINK(""https://stock.naver.com/domestic/stock/041510"", ""A041510"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A041510&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""에스엠"")",1,71100,0.5,8.93,96590,68432,58576,35.85,-3.75,-17.61,23.75,True,0,15126.0,5998.0,-60.3,"[3664.0, 778.0, 15126.0, 5998.0]","[-78.8, 1844.2, -60.3]",17.839014598345937,-86.8,"[-40.7, 9.0, -78.8, 1843.8, -86.8]",-18.864949231948746,16278.0,101848,"[7225.0, 6648.0, 10026.0, 10988.0]",41.75,"[12.3, 2.64, 41.65, 13.07]","[25.14, 97.15, 8.93, 11.85]",11749.0,1830.0,,1.2,True
A023590,다우기술,"=HYPERLINK(""https://stock.naver.com/domestic/stock/023590"", ""A023590"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A023590&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""다우기술"")",3,36500,0.0,3.45,103229,90770,86410,182.82,148.69,136.74,13.92,True,0,11260.0,,,"[5037.0, 7931.0, 11260.0, nan]","[57.5, 42.0, nan]",0.0,106.2,"[-0.9, -39.4, 57.5, 42.0, 106.2]",22.59726125326411,15800.0,86371,"[25189.0, 28873.0, 34464.0, nan]",49.02,"[9.35, 13.16, 15.95, nan]","[3.55, 2.25, 3.45, nan]",174950.0,15593.0,136463.0,4.63,True
A192080,더블유게임즈,"=HYPERLINK(""https://stock.naver.com/domestic/stock/192080"", ""A192080"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A192080&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""더블유게임즈"")",2,67900,0.89,8.78,84881,72119,67652,25.01,6.21,-0.37,15.0,True,1,6106.0,9166.0,50.1,"[6915.0, 8708.0, 6106.0, 9166.0]","[25.9, -29.9, 50.1]",9.826753704899982,67.4,"[nan, nan, 25.9, -29.9, 67.4]",0.0,14377.0,100599,"[8716.0, 11314.0, 11859.0, 13542.0]",44.98,"[18.62, 18.69, 11.33, 15.29]","[5.82, 6.19, 8.78, 7.41]",7199.0,2321.0,1717003.0,2.24,True
A069620,대웅제약,"=HYPERLINK(""https://stock.naver.com/domestic/stock/069620"", ""A069620"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A069620&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""대웅제약"")",1,119500,0.82,10.19,120821,103018,96787,1.11,-13.79,-19.01,14.88,True,0,16904.0,14959.0,-11.5,"[10507.0, 2135.0, 16904.0, 14959.0]","[-79.7, 691.8, -11.5]",12.465228167306641,18.3,"[72.4, 188.2, -79.7, 691.8, 18.3]",56.698739719909156,13846.0,38981,"[7673.0, 7946.0, 10061.0, 11849.0]",61.16,"[17.7, 3.17, 21.75, 15.82]","[11.12, 59.21, 10.19, 7.99]",15709.0,1968.0,80305.0,0.35,True
A073240,금호타이어,"=HYPERLINK(""https://stock.naver.com/domestic/stock/073240"", ""A073240"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A073240&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""금호타이어"")",3,4400,0.14,4.85,12281,9499,8525,179.11,115.88,93.75,18.72,False,3,1209.0,1364.0,12.8,"[549.0, 1131.0, 1209.0, 1364.0]","[106.0, 6.9, 12.8]",35.4309760422318,-1.5,"[nan, nan, 105.9, 6.9, -1.5]",0.0,12639.0,923474,"[12644.0, 17206.0, 20294.0, 24445.0]",60.49,"[13.2, 21.77, 18.53, 17.52]","[9.81, 4.22, 4.85, 3.22]",47013.0,5759.0,,,True
A185750,종근당,"=HYPERLINK(""https://stock.naver.com/domestic/stock/185750"", ""A185750"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A185750&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""종근당"")",3,71700,-0.44,14.76,93832,84420,81125,30.87,17.74,13.15,13.27,True,0,5615.0,4564.0,-18.7,"[15397.0, 7902.0, 5615.0, 4564.0]","[-48.7, -28.9, -18.7]",-33.31535597877047,8.8,"[89.5, 162.5, -48.7, -28.9, 8.8]",14.569990386070764,9897.0,32363,"[8157.0, 8940.0, 10038.0, nan]",40.15,"[29.56, 12.76, 8.17, 6.28]","[8.12, 11.26, 14.76, 15.71]",16924.0,806.0,626712.0,0.6,True
A003090,대웅,"=HYPERLINK(""https://stock.naver.com/domestic/stock/003090"", ""A003090"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A003090&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""대웅"")",3,16610,0.0,7.32,34078,31034,29969,105.17,86.84,80.43,12.94,True,0,3011.0,,,"[2626.0, 996.0, 3011.0, nan]","[-62.1, 202.3, nan]",0.0,34.8,"[30.3, 48.9, -62.1, 202.4, 34.8]",24.551797771455377,9657.0,109718,"[9348.0, 9965.0, 11766.0, nan]",38.04,"[17.31, 5.99, 16.11, nan]","[7.86, 21.7, 7.32, nan]",20684.0,2618.0,16669850.0,0.91,True
A009450,경동나비엔,"=HYPERLINK(""https://stock.naver.com/domestic/stock/009450"", ""A009450"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A009450&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""경동나비엔"")",1,64600,0.33,9.01,74802,63340,59329,15.79,-1.95,-8.16,15.11,True,1,6157.0,11851.0,92.5,"[5707.0, 8535.0, 6157.0, 11851.0]","[49.6, -27.9, 92.5]",27.57508431472868,52.2,"[-36.9, 55.2, 49.5, -27.9, 52.2]",9.946760367496378,9411.0,36947,"[5846.0, 6954.0, 7705.0, 9318.0]",57.61,"[15.09, 19.43, 12.24, 20.28]","[8.27, 10.29, 9.01, 5.45]",15022.0,1434.0,115660.0,1.35,True
A137400,피엔티,"=HYPERLINK(""https://stock.naver.com/domestic/stock/137400"", ""A137400"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A137400&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""피엔티"")",2,38400,0.0,13.01,49305,38867,35213,28.4,1.22,-8.3,17.86,True,0,2890.0,,,"[2809.0, 5519.0, 2890.0, nan]","[96.5, -47.6, nan]",0.0,105.9,"[12.5, 6.2, 96.5, -47.6, 105.9]",20.427437536037594,9097.0,173558,"[4557.0, 6150.0, 6929.0, nan]",16.09,"[20.01, 26.52, 11.37, nan]","[17.94, 6.86, 13.01, nan]",7449.0,956.0,386129.0,0.53,True
A192400,쿠쿠홀딩스,"=HYPERLINK(""https://stock.naver.com/domestic/stock/192400"", ""A192400"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A192400&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""쿠쿠홀딩스"")",3,23600,0.0,7.08,47095,44659,43807,99.56,89.24,85.62,11.93,True,0,4094.0,,,"[3659.0, 3861.0, 4094.0, nan]","[5.5, 6.0, nan]",0.0,18.1,"[-9.8, 11.5, 5.5, 6.0, 18.1]",5.84197264666475,8393.0,27038,"[10777.0, 11964.0, 13217.0, nan]",64.86,"[12.72, 12.08, 11.56, nan]","[4.48, 5.96, 7.08, nan]",9209.0,1140.0,4483800.0,5.34,True
A036830,솔브레인홀딩스,"=HYPERLINK(""https://stock.naver.com/domestic/stock/036830"", ""A036830"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A036830&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""솔브레인홀딩스"")",3,40800,0.0,1.6,148463,114552,102682,263.88,180.76,151.67,18.84,False,0,23248.0,,,"[4342.0, 2796.0, 23248.0, nan]","[-35.6, 731.5, nan]",0.0,95.7,"[104.1, 41.8, -35.6, 731.5, 95.7]",97.86621055024895,8366.0,81503,"[12373.0, 13050.0, 17354.0, nan]",77.27,"[7.63, 4.61, 32.06, nan]","[10.21, 12.91, 1.6, nan]",5566.0,-34.0,58000.0,1.34,True
A033100,제룡전기,"=HYPERLINK(""https://stock.naver.com/domestic/stock/033100"", ""A033100"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A033100&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""제룡전기"")",1,47700,0.0,9.6,54841,33539,26083,14.97,-29.69,-45.32,39.64,False,0,3655.0,,,"[3510.0, 4976.0, 3655.0, nan]","[41.8, -26.5, nan]",0.0,-45.3,"[963.5, 351.8, 41.8, -26.5, -45.3]",93.87728234620553,7662.0,171688,"[1248.0, 1967.0, 2393.0, nan]",33.13,"[57.64, 49.72, 26.93, nan]","[5.71, 9.23, 9.6, nan]",2240.0,670.0,,3.13,True
A071320,지역난방공사,"=HYPERLINK(""https://stock.naver.com/domestic/stock/071320"", ""A071320"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A071320&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""지역난방공사"")",3,65600,0.63,3.29,228996,212871,207227,249.08,224.5,215.89,12.41,True,0,29268.0,20089.0,-31.4,"[17222.0, 18151.0, 29268.0, 20089.0]","[5.4, 61.2, -31.4]",5.23896978947147,-7.4,"[nan, nan, 5.4, 61.3, -7.4]",0.0,7596.0,22472,"[20885.0, 22671.0, 23014.0, 23397.0]",64.63,"[10.63, 9.65, 14.84, 10.02]","[1.42, 2.28, 3.29, 3.27]",39982.0,5296.0,,6.39,True
A025540,한국단자,"=HYPERLINK(""https://stock.naver.com/domestic/stock/025540"", ""A025540"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A025540&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""한국단자"")",3,70700,0.31,6.48,115185,114995,114929,62.92,62.65,62.56,10.8,True,1,10383.0,12348.0,18.9,"[7000.0, 13654.0, 10383.0, 12348.0]","[95.1, -24.0, 18.9]",20.804813376322826,34.0,"[-22.6, 49.7, 95.1, -24.0, 34.0]",18.148356349347196,7151.0,22493,"[9319.0, 10761.0, 11615.0, 12540.0]",38.43,"[8.09, 14.16, 9.47, 10.34]","[10.71, 4.9, 6.48, 5.73]",14429.0,1393.0,,4.75,True
A032190,다우데이타,"=HYPERLINK(""https://stock.naver.com/domestic/stock/032190"", ""A032190"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A032190&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""다우데이타"")",3,17980,0.0,3.22,49250,45409,44064,173.92,152.55,145.07,12.62,True,0,5713.0,,,"[1660.0, 4290.0, 5713.0, nan]","[158.4, 33.2, nan]",0.0,82.4,"[38.6, -68.8, 158.5, 33.2, 82.4]",22.11850701721445,6886.0,108776,"[11797.0, 13555.0, 16104.0, nan]",63.29,"[5.49, 12.96, 14.76, nan]","[8.3, 2.37, 3.22, nan]",180520.0,15999.0,,2.99,True
